,multi_sample_binning/S1.bam_cov,multi_sample_binning/S2.bam_cov,multi_sample_binning/S3.bam_cov,multi_sample_binning/S4.bam_cov,multi_sample_binning/S5.bam_cov
k115_871,0.000193692993777368,0.000193692993777368,0.000193692993777368,0.000193692993777368,0.000193692993777368
k115_2123,3.8766350100057e-05,3.8766350100057e-05,3.8766350100057e-05,3.8766350100057e-05,3.8766350100057e-05
k115_5000,0.000242057657409953,0.000242057657409953,0.000242057657409953,0.000242057657409953,0.000242057657409953
k115_8345,0.0018447301454658,0.0018447301454658,0.0018447301454658,0.0018447301454658,0.0018447301454658
k115_2127,0.000360570819028935,0.000360570819028935,0.000360570819028935,0.000360570819028935,0.000360570819028935
k115_141,0.000296144013623264,0.000296144013623264,0.000296144013623264,0.000296144013623264,0.000296144013623264
k115_4607,2.6145115437247998e-05,2.6145115437247998e-05,2.6145115437247998e-05,2.6145115437247998e-05,2.6145115437247998e-05
k115_5821,0.00012748438835962698,0.00012748438835962698,0.00012748438835962698,0.00012748438835962698,0.00012748438835962698
k115_6233,0.0023726135623869803,0.0023726135623869803,0.0023726135623869803,0.0023726135623869803,0.0023726135623869803
k115_469,5.6746525679758e-05,5.6746525679758e-05,5.6746525679758e-05,5.6746525679758e-05,5.6746525679758e-05
k115_8349,0.00011319047237790199,0.00011319047237790199,0.00011319047237790199,0.00011319047237790199,0.00011319047237790199
k115_1325,0.000125889618236748,0.000125889618236748,0.000125889618236748,0.000125889618236748,0.000125889618236748
k115_474,0.000260255180282975,0.000260255180282975,0.000260255180282975,0.000260255180282975,0.000260255180282975
k115_5014,0.000442353188474256,0.000442353188474256,0.000442353188474256,0.000442353188474256,0.000442353188474256
k115_3754,0.00016404900681885498,0.00016404900681885498,0.00016404900681885498,0.00016404900681885498,0.00016404900681885498
k115_1723,5.4545160828139e-05,5.4545160828139e-05,5.4545160828139e-05,5.4545160828139e-05,5.4545160828139e-05
k115_9590,5.1194430076326e-05,5.1194430076326e-05,5.1194430076326e-05,5.1194430076326e-05,5.1194430076326e-05
k115_9212,0.000208129197080291,0.000208129197080291,0.000208129197080291,0.000208129197080291,0.000208129197080291
k115_888,7.1208263933376e-05,7.1208263933376e-05,7.1208263933376e-05,7.1208263933376e-05,7.1208263933376e-05
k115_2561,0.000114507208666599,0.000114507208666599,0.000114507208666599,0.000114507208666599,0.000114507208666599
k115_7564,4.9831838127742e-05,4.9831838127742e-05,4.9831838127742e-05,4.9831838127742e-05,4.9831838127742e-05
k115_3438,9.1424200913242e-05,9.1424200913242e-05,9.1424200913242e-05,9.1424200913242e-05,9.1424200913242e-05
k115_6263,7.7990952666267e-05,7.7990952666267e-05,7.7990952666267e-05,7.7990952666267e-05,7.7990952666267e-05
k115_5496,0.002310277106152304,0.002310277106152304,0.002310277106152304,0.002310277106152304,0.002310277106152304
k115_9606,0.000248444370860927,0.000248444370860927,0.000248444370860927,0.000248444370860927,0.000248444370860927
k115_7065,0.00033767173399347304,0.00033767173399347304,0.00033767173399347304,0.00033767173399347304,0.00033767173399347304
k115_8749,0.000111281938123545,0.000111281938123545,0.000111281938123545,0.000111281938123545,0.000111281938123545
k115_5035,7.4923943661971e-05,7.4923943661971e-05,7.4923943661971e-05,7.4923943661971e-05,7.4923943661971e-05
k115_505,0.000144114401440144,0.000144114401440144,0.000144114401440144,0.000144114401440144,0.000144114401440144
k115_223,0.000323733782824698,0.000323733782824698,0.000323733782824698,0.000323733782824698,0.000323733782824698
k115_3047,0.014127261182375908,0.014127261182375908,0.014127261182375908,0.014127261182375908,0.014127261182375908
k115_7608,0.002290206424911312,0.002290206424911312,0.002290206424911312,0.002290206424911312,0.002290206424911312
k115_8440,0.002862279487179487,0.002862279487179487,0.002862279487179487,0.002862279487179487,0.002862279487179487
k115_251,0.000157006696553656,0.000157006696553656,0.000157006696553656,0.000157006696553656,0.000157006696553656
k115_9277,0.000986146511627907,0.000986146511627907,0.000986146511627907,0.000986146511627907,0.000986146511627907
k115_5073,0.00017617223476297902,0.00017617223476297902,0.00017617223476297902,0.00017617223476297902,0.00017617223476297902
k115_930,0.002152677319587629,0.002152677319587629,0.002152677319587629,0.002152677319587629,0.002152677319587629
k115_3061,0.000379215397406052,0.000379215397406052,0.000379215397406052,0.000379215397406052,0.000379215397406052
k115_9656,0.009805213927760275,0.009805213927760275,0.009805213927760275,0.009805213927760275,0.009805213927760275
k115_6692,0.00010894770064696601,0.00010894770064696601,0.00010894770064696601,0.00010894770064696601,0.00010894770064696601
k115_948,0.000669406930693069,0.000669406930693069,0.000669406930693069,0.000669406930693069,0.000669406930693069
k115_5508,8.6401401814661e-05,8.6401401814661e-05,8.6401401814661e-05,8.6401401814661e-05,8.6401401814661e-05
k115_8807,0.000272694515657958,0.000272694515657958,0.000272694515657958,0.000272694515657958,0.000272694515657958
k115_7134,0.000309815740347899,0.000309815740347899,0.000309815740347899,0.000309815740347899,0.000309815740347899
k115_8475,0.000181189743589743,0.000181189743589743,0.000181189743589743,0.000181189743589743,0.000181189743589743
k115_287,0.000146352285191956,0.000146352285191956,0.000146352285191956,0.000146352285191956,0.000146352285191956
k115_7661,7.947632884479e-05,7.947632884479e-05,7.947632884479e-05,7.947632884479e-05,7.947632884479e-05
k115_583,0.00034121310592459596,0.00034121310592459596,0.00034121310592459596,0.00034121310592459596,0.00034121310592459596
k115_4743,0.000207103465256246,0.000207103465256246,0.000207103465256246,0.000207103465256246,0.000207103465256246
k115_1366,9.4757130837189e-05,9.4757130837189e-05,9.4757130837189e-05,9.4757130837189e-05,9.4757130837189e-05
k115_9298,3.3212582781456e-05,3.3212582781456e-05,3.3212582781456e-05,3.3212582781456e-05,3.3212582781456e-05
k115_6719,0.000301959454238106,0.000301959454238106,0.000301959454238106,0.000301959454238106,0.000301959454238106
k115_8494,0.00024211596806387198,0.00024211596806387198,0.00024211596806387198,0.00024211596806387198,0.00024211596806387198
k115_588,9.980089730807501e-05,9.980089730807501e-05,9.980089730807501e-05,9.980089730807501e-05,9.980089730807501e-05
k115_6731,0.0034081159322877767,0.0034081159322877767,0.0034081159322877767,0.0034081159322877767,0.0034081159322877767
k115_7672,8.1950071456411e-05,8.1950071456411e-05,8.1950071456411e-05,8.1950071456411e-05,8.1950071456411e-05
k115_3479,0.000166832383259167,0.000166832383259167,0.000166832383259167,0.000166832383259167,0.000166832383259167
k115_7165,7.8144773054015e-05,7.8144773054015e-05,7.8144773054015e-05,7.8144773054015e-05,7.8144773054015e-05
k115_1747,0.00012313223544730602,0.00012313223544730602,0.00012313223544730602,0.00012313223544730602,0.00012313223544730602
k115_6343,8.392461311717e-05,8.392461311717e-05,8.392461311717e-05,8.392461311717e-05,8.392461311717e-05
k115_9303,3.9837491721355004e-05,3.9837491721355004e-05,3.9837491721355004e-05,3.9837491721355004e-05,3.9837491721355004e-05
k115_2250,7.1158417085427e-05,7.1158417085427e-05,7.1158417085427e-05,7.1158417085427e-05,7.1158417085427e-05
k115_4771,0.00014621030670001299,0.00014621030670001299,0.00014621030670001299,0.00014621030670001299,0.00014621030670001299
k115_3114,0.00037338094302553996,0.00037338094302553996,0.00037338094302553996,0.00037338094302553996,0.00037338094302553996
k115_960,4.3104867369079e-05,4.3104867369079e-05,4.3104867369079e-05,4.3104867369079e-05,4.3104867369079e-05
k115_7966,6.939964430271e-05,6.939964430271e-05,6.939964430271e-05,6.939964430271e-05,6.939964430271e-05
k115_8505,2.5280211316283e-05,2.5280211316283e-05,2.5280211316283e-05,2.5280211316283e-05,2.5280211316283e-05
k115_1777,2.7864923646459002e-05,2.7864923646459002e-05,2.7864923646459002e-05,2.7864923646459002e-05,2.7864923646459002e-05
k115_5172,5.6872908366533e-05,5.6872908366533e-05,5.6872908366533e-05,5.6872908366533e-05,5.6872908366533e-05
k115_363,0.008038651706173482,0.008038651706173482,0.008038651706173482,0.008038651706173482,0.008038651706173482
k115_8515,0.000273023150586545,0.000273023150586545,0.000273023150586545,0.000273023150586545,0.000273023150586545
k115_9349,0.000223918734457032,0.000223918734457032,0.000223918734457032,0.000223918734457032,0.000223918734457032
k115_3485,2.971914497654e-05,2.971914497654e-05,2.971914497654e-05,2.971914497654e-05,2.971914497654e-05
k115_3120,7.951483803552701e-05,7.951483803552701e-05,7.951483803552701e-05,7.951483803552701e-05,7.951483803552701e-05
