,multi_output/samples/S1.bam_0_depth.txt_cov,multi_output/samples/S2.bam_1_depth.txt_cov,multi_output/samples/S3.bam_2_depth.txt_cov,multi_output/samples/S4.bam_3_depth.txt_cov,multi_output/samples/S5.bam_4_depth.txt_cov
k115_6620_2,0.000104927586206896,0.000104927586206896,0.000104927586206896,0.000104927586206896,0.000104927586206896
k115_4580_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_4580_2,0.000137969690905047,0.000137969690905047,0.000137969690905047,0.000137969690905047,0.000137969690905047
k115_438_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_438_2,0.006213202951763859,0.006213202951763859,0.006213202951763859,0.006213202951763859,0.006213202951763859
k115_8308_1,6.7791439853335e-05,6.7791439853335e-05,6.7791439853335e-05,6.7791439853335e-05,6.7791439853335e-05
k115_8308_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2939_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2939_2,0.000490909542432538,0.000490909542432538,0.000490909542432538,0.000490909542432538,0.000490909542432538
k115_4157_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_4157_2,0.000363560919909938,0.000363560919909938,0.000363560919909938,0.000363560919909938,0.000363560919909938
k115_6632_1,0.000190817299578059,0.000190817299578059,0.000190817299578059,0.000190817299578059,0.000190817299578059
k115_6632_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6202_1,2.6183657403016e-05,2.6183657403016e-05,2.6183657403016e-05,2.6183657403016e-05,2.6183657403016e-05
k115_6202_2,5.4164308071706e-05,5.4164308071706e-05,5.4164308071706e-05,5.4164308071706e-05,5.4164308071706e-05
k115_1697_1,0.000228287919463087,0.000228287919463087,0.000228287919463087,0.000228287919463087,0.000228287919463087
k115_1697_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2513_1,5.3286437458448004e-05,5.3286437458448004e-05,5.3286437458448004e-05,5.3286437458448004e-05,5.3286437458448004e-05
k115_2513_2,0.000108372390540412,0.000108372390540412,0.000108372390540412,0.000108372390540412,0.000108372390540412
k115_871_1,0.000387375242047026,0.000387375242047026,0.000387375242047026,0.000387375242047026,0.000387375242047026
k115_871_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2123_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2123_2,7.7430077330077e-05,7.7430077330077e-05,7.7430077330077e-05,7.7430077330077e-05,7.7430077330077e-05
k115_8345_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8345_2,0.0036893602909315996,0.0036893602909315996,0.0036893602909315996,0.0036893602909315996,0.0036893602909315996
k115_2127_1,0.000721041638057871,0.000721041638057871,0.000721041638057871,0.000721041638057871,0.000721041638057871
k115_2127_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_4607_1,5.2192530460886e-05,5.2192530460886e-05,5.2192530460886e-05,5.2192530460886e-05,5.2192530460886e-05
k115_4607_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_5821_1,0.000160256249999999,0.000160256249999999,0.000160256249999999,0.000160256249999999,0.000160256249999999
k115_5821_2,9.471394904735e-05,9.471394904735e-05,9.471394904735e-05,9.471394904735e-05,9.471394904735e-05
k115_469_1,0.000113393051359516,0.000113393051359516,0.000113393051359516,0.000113393051359516,0.000113393051359516
k115_469_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8349_1,0.000226280944755804,0.000226280944755804,0.000226280944755804,0.000226280944755804,0.000226280944755804
k115_8349_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1325_1,0.00019236543616787502,0.00019236543616787502,0.00019236543616787502,0.00019236543616787502,0.00019236543616787502
k115_1325_2,5.9421102933098e-05,5.9421102933098e-05,5.9421102933098e-05,5.9421102933098e-05,5.9421102933098e-05
k115_474_1,0.000260255180282975,0.000260255180282975,0.000260255180282975,0.000260255180282975,0.000260255180282975
k115_474_2,0.000260255180282975,0.000260255180282975,0.000260255180282975,0.000260255180282975,0.000260255180282975
k115_5014_1,0.000831465139348134,0.000831465139348134,0.000831465139348134,0.000831465139348134,0.000831465139348134
k115_5014_2,5.3241237600377e-05,5.3241237600377e-05,5.3241237600377e-05,5.3241237600377e-05,5.3241237600377e-05
k115_3754_1,0.000171757278387192,0.000171757278387192,0.000171757278387192,0.000171757278387192,0.000171757278387192
k115_3754_2,0.00015634073525051798,0.00015634073525051798,0.00015634073525051798,0.00015634073525051798,0.00015634073525051798
k115_1723_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1723_2,0.000108990321656279,0.000108990321656279,0.000108990321656279,0.000108990321656279,0.000108990321656279
k115_9590_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_9590_2,0.00010228241453261,0.00010228241453261,0.00010228241453261,0.00010228241453261,0.00010228241453261
k115_9212_1,0.00041615839416058397,0.00041615839416058397,0.00041615839416058397,0.00041615839416058397,0.00041615839416058397
k115_9212_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_888_1,0.000142316527866752,0.000142316527866752,0.000142316527866752,0.000142316527866752,0.000142316527866752
k115_888_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2561_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2561_2,0.000228891253290139,0.000228891253290139,0.000228891253290139,0.000228891253290139,0.000228891253290139
k115_7564_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7564_2,9.955397815912599e-05,9.955397815912599e-05,9.955397815912599e-05,9.955397815912599e-05,9.955397815912599e-05
k115_3438_1,0.000182748401826484,0.000182748401826484,0.000182748401826484,0.000182748401826484,0.000182748401826484
k115_3438_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6263_1,0.000155895240541003,0.000155895240541003,0.000155895240541003,0.000155895240541003,0.000155895240541003
k115_6263_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_5496_1,0.00019317886529036,0.00019317886529036,0.00019317886529036,0.00019317886529036,0.00019317886529036
k115_5496_2,0.004427218140640083,0.004427218140640083,0.004427218140640083,0.004427218140640083,0.004427218140640083
k115_7065_1,0.00041873605671843297,0.00041873605671843297,0.00041873605671843297,0.00041873605671843297,0.00041873605671843297
k115_7065_2,0.000256625652565256,0.000256625652565256,0.000256625652565256,0.000256625652565256,0.000256625652565256
k115_8749_1,6.5327703984819e-05,6.5327703984819e-05,6.5327703984819e-05,6.5327703984819e-05,6.5327703984819e-05
k115_8749_2,0.000157234809807583,0.000157234809807583,0.000157234809807583,0.000157234809807583,0.000157234809807583
k115_5035_1,0.00014974788732394302,0.00014974788732394302,0.00014974788732394302,0.00014974788732394302,0.00014974788732394302
k115_5035_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_505_1,0.000288152373158756,0.000288152373158756,0.000288152373158756,0.000288152373158756,0.000288152373158756
k115_505_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_223_1,0.000647459454855195,0.000647459454855195,0.000647459454855195,0.000647459454855195,0.000647459454855195
k115_223_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7608_1,0.0025700645250295627,0.0025700645250295627,0.0025700645250295627,0.0025700645250295627,0.0025700645250295627
k115_7608_2,0.002010348324793062,0.002010348324793062,0.002010348324793062,0.002010348324793062,0.002010348324793062
k115_8440_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8440_2,0.005724458974358974,0.005724458974358974,0.005724458974358974,0.005724458974358974,0.005724458974358974
k115_5073_1,0.000203260270880361,0.000203260270880361,0.000203260270880361,0.000203260270880361,0.000203260270880361
k115_5073_2,0.000149084198645598,0.000149084198645598,0.000149084198645598,0.000149084198645598,0.000149084198645598
k115_9656_1,0.0065739569753810075,0.0065739569753810075,0.0065739569753810075,0.0065739569753810075,0.0065739569753810075
k115_9656_2,0.013035997435897435,0.013035997435897435,0.013035997435897435,0.013035997435897435,0.013035997435897435
k115_6692_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6692_2,0.00021779540129393201,0.00021779540129393201,0.00021779540129393201,0.00021779540129393201,0.00021779540129393201
k115_5508_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_5508_2,0.000172698777814059,0.000172698777814059,0.000172698777814059,0.000172698777814059,0.000172698777814059
k115_8807_1,0.000545377507302823,0.000545377507302823,0.000545377507302823,0.000545377507302823,0.000545377507302823
k115_8807_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7134_1,0.000390426686465846,0.000390426686465846,0.000390426686465846,0.000390426686465846,0.000390426686465846
k115_7134_2,0.000229204794229953,0.000229204794229953,0.000229204794229953,0.000229204794229953,0.000229204794229953
k115_8475_1,0.00036227948717948704,0.00036227948717948704,0.00036227948717948704,0.00036227948717948704,0.00036227948717948704
k115_8475_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7661_1,0.000158875163028069,0.000158875163028069,0.000158875163028069,0.000158875163028069,0.000158875163028069
k115_7661_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_583_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_583_2,0.000682326211849192,0.000682326211849192,0.000682326211849192,0.000682326211849192,0.000682326211849192
k115_4743_1,0.00020619155571767198,0.00020619155571767198,0.00020619155571767198,0.00020619155571767198,0.00020619155571767198
k115_4743_2,0.00020801537479482002,0.00020801537479482002,0.00020801537479482002,0.00020801537479482002,0.00020801537479482002
k115_1366_1,0.00016417236011779499,0.00016417236011779499,0.00016417236011779499,0.00016417236011779499,0.00016417236011779499
k115_1366_2,2.5341901556583e-05,2.5341901556583e-05,2.5341901556583e-05,2.5341901556583e-05,2.5341901556583e-05
k115_9298_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_9298_2,6.6325165562913e-05,6.6325165562913e-05,6.6325165562913e-05,6.6325165562913e-05,6.6325165562913e-05
k115_6719_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6719_2,0.000603673153066151,0.000603673153066151,0.000603673153066151,0.000603673153066151,0.000603673153066151
k115_8494_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8494_2,0.000484131936127744,0.000484131936127744,0.000484131936127744,0.000484131936127744,0.000484131936127744
k115_588_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_588_2,0.000199501794616151,0.000199501794616151,0.000199501794616151,0.000199501794616151,0.000199501794616151
k115_6731_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6731_2,0.006814435490293678,0.006814435490293678,0.006814435490293678,0.006814435490293678,0.006814435490293678
k115_7672_1,0.000163821413721413,0.000163821413721413,0.000163821413721413,0.000163821413721413,0.000163821413721413
k115_7672_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_3479_1,0.00011050594840211699,0.00011050594840211699,0.00011050594840211699,0.00011050594840211699,0.00011050594840211699
k115_3479_2,0.00022315670296657898,0.00022315670296657898,0.00022315670296657898,0.00022315670296657898,0.00022315670296657898
k115_7165_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7165_2,0.00015618954610803,0.00015618954610803,0.00015618954610803,0.00015618954610803,0.00015618954610803
k115_1747_1,0.00018773981169243,0.00018773981169243,0.00018773981169243,0.00018773981169243,0.00018773981169243
k115_1747_2,5.8526816239316e-05,5.8526816239316e-05,5.8526816239316e-05,5.8526816239316e-05,5.8526816239316e-05
k115_6343_1,0.000139500638663718,0.000139500638663718,0.000139500638663718,0.000139500638663718,0.000139500638663718
k115_6343_2,2.8348587570621e-05,2.8348587570621e-05,2.8348587570621e-05,2.8348587570621e-05,2.8348587570621e-05
k115_9303_1,7.957976878612701e-05,7.957976878612701e-05,7.957976878612701e-05,7.957976878612701e-05,7.957976878612701e-05
k115_9303_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2250_1,0.000142216834170854,0.000142216834170854,0.000142216834170854,0.000142216834170854,0.000142216834170854
k115_2250_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_4771_1,0.00029232061340002597,0.00029232061340002597,0.00029232061340002597,0.00029232061340002597,0.00029232061340002597
k115_4771_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_960_1,8.6111416060677e-05,8.6111416060677e-05,8.6111416060677e-05,8.6111416060677e-05,8.6111416060677e-05
k115_960_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7966_1,0.000138699288605421,0.000138699288605421,0.000138699288605421,0.000138699288605421,0.000138699288605421
k115_7966_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8505_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8505_2,5.0460422632566e-05,5.0460422632566e-05,5.0460422632566e-05,5.0460422632566e-05,5.0460422632566e-05
k115_1777_1,5.5629847292919005e-05,5.5629847292919005e-05,5.5629847292919005e-05,5.5629847292919005e-05,5.5629847292919005e-05
k115_1777_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_5172_1,0.000113645816733067,0.000113645816733067,0.000113645816733067,0.000113645816733067,0.000113645816733067
k115_5172_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8515_1,0.000546077011494252,0.000546077011494252,0.000546077011494252,0.000546077011494252,0.000546077011494252
k115_8515_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_3485_1,5.9339842726081e-05,5.9339842726081e-05,5.9339842726081e-05,5.9339842726081e-05,5.9339842726081e-05
k115_3485_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_3120_1,0.000158940741256792,0.000158940741256792,0.000158940741256792,0.000158940741256792,0.000158940741256792
k115_3120_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2566_1,3.7517564428368e-05,3.7517564428368e-05,3.7517564428368e-05,3.7517564428368e-05,3.7517564428368e-05
k115_2566_2,0.000107363684694657,0.000107363684694657,0.000107363684694657,0.000107363684694657,0.000107363684694657
k115_6753_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6753_2,5.3211534221865e-05,5.3211534221865e-05,5.3211534221865e-05,5.3211534221865e-05,5.3211534221865e-05
k115_7245_1,0.000877631340405014,0.000877631340405014,0.000877631340405014,0.000877631340405014,0.000877631340405014
k115_7245_2,0.00038100646094503304,0.00038100646094503304,0.00038100646094503304,0.00038100646094503304,0.00038100646094503304
k115_8534_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8534_2,7.5389056197902e-05,7.5389056197902e-05,7.5389056197902e-05,7.5389056197902e-05,7.5389056197902e-05
k115_9358_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_9358_2,0.000252061999173895,0.000252061999173895,0.000252061999173895,0.000252061999173895,0.000252061999173895
k115_4807_1,4.6229280264947e-05,4.6229280264947e-05,4.6229280264947e-05,4.6229280264947e-05,4.6229280264947e-05
k115_4807_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_9693_1,0.00013995789152171798,0.00013995789152171798,0.00013995789152171798,0.00013995789152171798,0.00013995789152171798
k115_9693_2,0.000212619692634151,0.000212619692634151,0.000212619692634151,0.000212619692634151,0.000212619692634151
k115_1399_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1399_2,4.914719787730099e-05,4.914719787730099e-05,4.914719787730099e-05,4.914719787730099e-05,4.914719787730099e-05
k115_4372_1,7.3989166250624e-05,7.3989166250624e-05,7.3989166250624e-05,7.3989166250624e-05,7.3989166250624e-05
k115_4372_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_3924_1,0.000293959649122807,0.000293959649122807,0.000293959649122807,0.000293959649122807,0.000293959649122807
k115_3924_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1807_1,7.386807317792801e-05,7.386807317792801e-05,7.386807317792801e-05,7.386807317792801e-05,7.386807317792801e-05
k115_1807_2,7.8282622805723e-05,7.8282622805723e-05,7.8282622805723e-05,7.8282622805723e-05,7.8282622805723e-05
k115_1407_1,0.000222767000250187,0.000222767000250187,0.000222767000250187,0.000222767000250187,0.000222767000250187
k115_1407_2,0.000567883891945973,0.000567883891945973,0.000567883891945973,0.000567883891945973,0.000567883891945973
k115_6754_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6754_2,3.2581593763534e-05,3.2581593763534e-05,3.2581593763534e-05,3.2581593763534e-05,3.2581593763534e-05
k115_5195_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_5195_2,6.164842889536699e-05,6.164842889536699e-05,6.164842889536699e-05,6.164842889536699e-05,6.164842889536699e-05
k115_4399_1,0.001693968548742832,0.001693968548742832,0.001693968548742832,0.001693968548742832,0.001693968548742832
k115_4399_2,0.009541343934715485,0.009541343934715485,0.009541343934715485,0.009541343934715485,0.009541343934715485
k115_682_1,0.000120977223277499,0.000120977223277499,0.000120977223277499,0.000120977223277499,0.000120977223277499
k115_682_2,6.5719064064928e-05,6.5719064064928e-05,6.5719064064928e-05,6.5719064064928e-05,6.5719064064928e-05
k115_1812_1,0.000273246505853139,0.000273246505853139,0.000273246505853139,0.000273246505853139,0.000273246505853139
k115_1812_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7287_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7287_2,5.7650356561991005e-05,5.7650356561991005e-05,5.7650356561991005e-05,5.7650356561991005e-05,5.7650356561991005e-05
k115_6065_1,0.000147577360931435,0.000147577360931435,0.000147577360931435,0.000147577360931435,0.000147577360931435
k115_6065_2,0.000133329853835208,0.000133329853835208,0.000133329853835208,0.000133329853835208,0.000133329853835208
k115_8929_1,8.262693080153301e-05,8.262693080153301e-05,8.262693080153301e-05,8.262693080153301e-05,8.262693080153301e-05
k115_8929_2,9.7595070473964e-05,9.7595070473964e-05,9.7595070473964e-05,9.7595070473964e-05,9.7595070473964e-05
k115_2569_1,9.9917089103736e-05,9.9917089103736e-05,9.9917089103736e-05,9.9917089103736e-05,9.9917089103736e-05
k115_2569_2,0.000127085785953177,0.000127085785953177,0.000127085785953177,0.000127085785953177,0.000127085785953177
k115_2576_1,0.00018179731885663598,0.00018179731885663598,0.00018179731885663598,0.00018179731885663598,0.00018179731885663598
k115_2576_2,0.000141912541546643,0.000141912541546643,0.000141912541546643,0.000141912541546643,0.000141912541546643
k115_724_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_724_2,0.000318320219656434,0.000318320219656434,0.000318320219656434,0.000318320219656434,0.000318320219656434
k115_7686_1,7.0159647760561e-05,7.0159647760561e-05,7.0159647760561e-05,7.0159647760561e-05,7.0159647760561e-05
k115_7686_2,4.3688748102918e-05,4.3688748102918e-05,4.3688748102918e-05,4.3688748102918e-05,4.3688748102918e-05
k115_1105_1,0.00034236190476190397,0.00034236190476190397,0.00034236190476190397,0.00034236190476190397,0.00034236190476190397
k115_1105_2,0.000565295835399107,0.000565295835399107,0.000565295835399107,0.000565295835399107,0.000565295835399107
k115_3171_1,7.9487186629526e-05,7.9487186629526e-05,7.9487186629526e-05,7.9487186629526e-05,7.9487186629526e-05
k115_3171_2,0.000190907799442896,0.000190907799442896,0.000190907799442896,0.000190907799442896,0.000190907799442896
k115_6078_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6078_2,7.8285328185328e-05,7.8285328185328e-05,7.8285328185328e-05,7.8285328185328e-05,7.8285328185328e-05
k115_2371_1,7.205137079766699e-05,7.205137079766699e-05,7.205137079766699e-05,7.205137079766699e-05,7.205137079766699e-05
k115_2371_2,0.0001382135508415,0.0001382135508415,0.0001382135508415,0.0001382135508415,0.0001382135508415
k115_6777_1,0.00013761507840772,0.00013761507840772,0.00013761507840772,0.00013761507840772,0.00013761507840772
k115_6777_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_5675_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_5675_2,5.7033925306868e-05,5.7033925306868e-05,5.7033925306868e-05,5.7033925306868e-05,5.7033925306868e-05
k115_6440_1,6.5267390748786e-05,6.5267390748786e-05,6.5267390748786e-05,6.5267390748786e-05,6.5267390748786e-05
k115_6440_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8094_1,0.000425248157691316,0.000425248157691316,0.000425248157691316,0.000425248157691316,0.000425248157691316
k115_8094_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1113_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1113_2,0.000557826193212288,0.000557826193212288,0.000557826193212288,0.000557826193212288,0.000557826193212288
k115_6113_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_6113_2,0.000166448986310864,0.000166448986310864,0.000166448986310864,0.000166448986310864,0.000166448986310864
k115_5690_1,0.00035997404408457,0.00035997404408457,0.00035997404408457,0.00035997404408457,0.00035997404408457
k115_5690_2,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_4909_1,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
