,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,multi_sample_binning/S1.bam_cov,multi_sample_binning/S2.bam_cov,multi_sample_binning/S3.bam_cov,multi_sample_binning/S4.bam_cov,multi_sample_binning/S5.bam_cov
k115_9524_2,0.016114174992965937,0.010128911705653814,0.014272555519946821,0.012891340915182485,0.01104972144216337,0.0032228386818321333,0.009208101969144256,0.011970531178672928,0.017034984729475493,0.016114174992965937,0.010128911705653814,0.009208101969144256,0.011510126310418149,0.011970531178672928,0.0069060776278703625,0.009208101969144256,0.01104972144216337,0.0069060776278703625,0.005985267891360805,0.0069060776278703625,0.005524863023106026,0.012430936046927707,0.010589316573908592,0.012430936046927707,0.009208101969144256,0.008287292232634698,0.005524863023106026,0.014732960388201601,0.008287292232634698,0.0064456727596155835,0.009668506837399034,0.016574579861220715,0.004604053286596469,0.0073664824961251416,0.0064456727596155835,0.0064456727596155835,0.005524863023106026,0.0064456727596155835,0.0069060776278703625,0.0023020289453225757,0.005524863023106026,0.005985267891360805,0.004604053286596469,0.003683243550086912,0.005985267891360805,0.012430936046927707,0.0073664824961251416,0.004604053286596469,0.00414364841834169,0.0073664824961251416,0.0027624338135773543,0.0073664824961251416,0.00092081434055824,0.008747697100889478,0.004604053286596469,0.0069060776278703625,0.00782688736437992,0.00414364841834169,0.0073664824961251416,0.0073664824961251416,0.0064456727596155835,0.003683243550086912,0.008287292232634698,0.01104972144216337,0.0069060776278703625,0.001841624077067797,0.001841624077067797,0.008747697100889478,0.0023020289453225757,0.005064458154851248,0.0032228386818321333,0.003683243550086912,0.005524863023106026,0.010589316573908592,0.019337009070749388,0.01887660420249461,0.005524863023106026,0.012430936046927707,0.017495389597730275,0.01104972144216337,0.009668506837399034,0.003683243550086912,0.008747697100889478,0.0032228386818321333,0.010128911705653814,0.0073664824961251416,0.00414364841834169,0.005985267891360805,0.00414364841834169,0.0069060776278703625,0.008747697100889478,0.008747697100889478,0.004604053286596469,0.009208101969144256,0.003683243550086912,0.003683243550086912,0.011510126310418149,0.001841624077067797,0.014732960388201601,0.004604053286596469,0.014272555519946821,0.010589316573908592,0.01519336525645638,0.00046040947230346126,0.0064456727596155835,0.005524863023106026,0.009668506837399034,0.005064458154851248,0.00414364841834169,0.0027624338135773543,0.009668506837399034,0.005524863023106026,0.005064458154851248,0.0064456727596155835,0.00782688736437992,0.005985267891360805,0.0064456727596155835,0.0013812192088130187,0.0032228386818321333,0.004604053286596469,0.00046040947230346126,0.0069060776278703625,0.008287292232634698,0.00414364841834169,0.0027624338135773543,0.005524863023106026,0.016574579861220715,0.0013812192088130187,0.0032228386818321333,0.003683243550086912,0.00046040947230346126,0.005064458154851248,0.00414364841834169,0.005524863023106026,0.00046040947230346126,0.004604053286596469,0.0004286714285714,0.0004286714285714,0.0004286714285714,0.0004286714285714,0.0004286714285714
k115_8308_1,0.01717157429103157,0.013122992063762518,0.010889291524579594,0.010051653822385997,0.016054724021440106,0.005025827609224417,0.010749685240880661,0.011028897808278527,0.009632834971289198,0.00767834699950414,0.0072595281484073414,0.007957559566902006,0.008236772134299871,0.0072595281484073414,0.007119921864708409,0.00767834699950414,0.016473542872536905,0.006980315581009476,0.006980315581009476,0.012564566928966786,0.01228535436156892,0.010889291524579594,0.011587322943074256,0.010470472673482795,0.008795197269095601,0.006561496729912677,0.010330866389783862,0.01228535436156892,0.009493228687590265,0.006421890446213744,0.01172692922677319,0.008097165850600939,0.006282284162514812,0.005444646460321215,0.008795197269095601,0.009074409836493467,0.005025827609224417,0.007817953283203073,0.00670110301361161,0.004607008758127619,0.006421890446213744,0.007957559566902006,0.0022337019352457613,0.005025827609224417,0.005863465311418014,0.009074409836493467,0.011447716659375324,0.005305040176622282,0.006282284162514812,0.009772441254988131,0.006421890446213744,0.004886221325525485,0.0027921270700414923,0.009772441254988131,0.003490158488536156,0.0072595281484073414,0.007957559566902006,0.004607008758127619,0.012983385780063585,0.006282284162514812,0.0061426778788158795,0.005584252744020148,0.009772441254988131,0.012983385780063585,0.0032109459211382904,0.003908977339632955,0.004607008758127619,0.0092140161201924,0.007538740715805207,0.008934803552794534,0.003629764772235089,0.0051654338929233495,0.008795197269095601,0.009772441254988131,0.01130811037567639,0.010889291524579594,0.006980315581009476,0.007817953283203073,0.01116850409197746,0.006003071595116947,0.012983385780063585,0.004607008758127619,0.010051653822385997,0.008236772134299871,0.008934803552794534,0.009772441254988131,0.004467402474428686,0.005723859027719081,0.004467402474428686,0.0041881899070308195,0.009912047538687064,0.0092140161201924,0.007538740715805207,0.009074409836493467,0.007399134432106274,0.0022337019352457613,0.005863465311418014,0.0027921270700414923,0.01479826746814971,0.008097165850600939,0.009493228687590265,0.005863465311418014,0.010610078957181728,0.0026525207863425594,0.007399134432106274,0.003629764772235089,0.004467402474428686,0.004467402474428686,0.005863465311418014,0.003629764772235089,0.008236772134299871,0.010051653822385997,0.004327796190729752,0.0025129145026436266,0.004886221325525485,0.010889291524579594,0.005305040176622282,0.006003071595116947,0.003490158488536156,0.003629764772235089,0.0008376390982564335,0.008515984701697735,0.007119921864708409,0.005723859027719081,0.0011168516656542991,0.005444646460321215,0.005863465311418014,0.0025129145026436266,0.006980315581009476,0.004607008758127619,1.3960628369893278e-09,0.003769371055934022,0.003071339637439358,0.007119921864708409,0.0006980328145575008,0.006980315581009476,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_8308_2,0.017450786858429435,0.011726929226773191,0.01563590517034331,0.008795197269095603,0.013541810914859318,0.005305040176622283,0.0096328349712892,0.009074409836493469,0.011587322943074258,0.009772441254988133,0.007399134432106275,0.007817953283203073,0.009074409836493469,0.0071199218647084095,0.008097165850600939,0.006701103013611611,0.013681417198558251,0.006980315581009477,0.0096328349712892,0.011726929226773191,0.008934803552794536,0.011308110375676392,0.010889291524579594,0.010191260106084931,0.008795197269095603,0.006701103013611611,0.010051653822385999,0.010330866389783864,0.009214016120192401,0.009214016120192401,0.01061007895718173,0.011866535510472124,0.00614267787881588,0.0040485836233318875,0.009493228687590267,0.0060030715951169475,0.004746615041826552,0.009214016120192401,0.006701103013611611,0.004607008758127619,0.004746615041826552,0.009074409836493469,0.002512914502643627,0.005444646460321216,0.0071199218647084095,0.007259528148407342,0.0096328349712892,0.004886221325525485,0.004327796190729753,0.007957559566902006,0.005305040176622283,0.005723859027719082,0.00265252078634256,0.011587322943074258,0.004327796190729753,0.005723859027719082,0.011308110375676392,0.0050258276092244175,0.013541810914859318,0.00516543389292335,0.006840709297310544,0.006282284162514812,0.009912047538687066,0.012983385780063587,0.004607008758127619,0.004746615041826552,0.006421890446213745,0.00865559098539667,0.009074409836493469,0.010470472673482797,0.0036297647722350894,0.0034901584885361566,0.010051653822385999,0.0071199218647084095,0.015496298886644376,0.008795197269095603,0.005863465311418015,0.007678346999504141,0.013402204631160385,0.008097165850600939,0.012983385780063587,0.004746615041826552,0.008236772134299871,0.005444646460321216,0.007399134432106275,0.007538740715805208,0.0034901584885361566,0.005723859027719082,0.0034901584885361566,0.006421890446213745,0.008515984701697737,0.010191260106084931,0.007538740715805208,0.008795197269095603,0.006282284162514812,0.00265252078634256,0.008795197269095603,0.003210945921138291,0.012983385780063587,0.008515984701697737,0.012006141794171057,0.007957559566902006,0.01116850409197746,0.003071339637439358,0.0050258276092244175,0.0050258276092244175,0.00614267787881588,0.0036297647722350894,0.006980315581009477,0.004467402474428687,0.007399134432106275,0.005444646460321216,0.005305040176622283,0.003908977339632955,0.005723859027719082,0.008934803552794536,0.007957559566902006,0.003908977339632955,0.0029317333537404256,0.0029317333537404256,0.0006980328145575009,0.007957559566902006,0.007399134432106275,0.005863465311418015,0.0015356705167510975,0.006701103013611611,0.0037693710559340223,0.002512914502643627,0.008097165850600939,0.0037693710559340223,1.396062836989328e-09,0.004467402474428687,0.0018148830841489632,0.008376378417998804,0.0008376390982564336,0.006561496729912678,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2939_1,0.025650911304679003,0.014079072488420717,0.015621984330588487,0.013500480547607802,0.012921888606794888,0.0036644175537882597,0.012729024626523916,0.01041465686327226,0.014271936468691689,0.007521697159207689,0.00636451327758186,0.007521697159207689,0.011186112784356146,0.006557377257852832,0.008293153080291575,0.010221792883001289,0.01311475258706586,0.005978785317039916,0.008293153080291575,0.008871745021104488,0.007328833178936717,0.009836064922459345,0.012150432685711003,0.011571840744898088,0.007907425119749631,0.008678881040833517,0.009257472981646432,0.012729024626523916,0.011957568705440031,0.009643200942188374,0.008293153080291575,0.012150432685711003,0.007328833178936717,0.004628737455143117,0.005593057356497974,0.007521697159207689,0.0036644175537882597,0.006943105218394774,0.00636451327758186,0.006171649297310889,0.005400193376227002,0.008100289100020603,0.0023143696918914596,0.005207329395956031,0.005207329395956031,0.01060752084354323,0.008100289100020603,0.004435873474872145,0.005207329395956031,0.006557377257852832,0.004050145514330202,0.007521697159207689,0.0023143696918914596,0.007521697159207689,0.004628737455143117,0.006557377257852832,0.00771456113947866,0.005014465415685059,0.013500480547607802,0.005014465415685059,0.004821601435414088,0.0057859213367689455,0.006943105218394774,0.010800384823814202,0.004628737455143117,0.004628737455143117,0.004435873474872145,0.007328833178936717,0.008871745021104488,0.00771456113947866,0.0032786895932463167,0.003471553573517288,0.007521697159207689,0.012729024626523916,0.01697203219248529,0.008100289100020603,0.008678881040833517,0.007907425119749631,0.013500480547607802,0.009450336961917404,0.014271936468691689,0.004243009494601174,0.004628737455143117,0.005014465415685059,0.007521697159207689,0.006943105218394774,0.005207329395956031,0.009836064922459345,0.002507233672162431,0.005400193376227002,0.011957568705440031,0.009836064922459345,0.005593057356497974,0.011186112784356146,0.005978785317039916,0.002892961632704374,0.008100289100020603,0.004243009494601174,0.012729024626523916,0.007521697159207689,0.01060752084354323,0.009643200942188374,0.010800384823814202,0.005207329395956031,0.005400193376227002,0.004821601435414088,0.004628737455143117,0.002892961632704374,0.00636451327758186,0.003471553573517288,0.008293153080291575,0.006171649297310889,0.0036644175537882597,0.003857281534059231,0.005593057356497974,0.005978785317039916,0.004821601435414088,0.0027000976524334023,0.004821601435414088,0.004243009494601174,0.0023143696918914596,0.009643200942188374,0.00636451327758186,0.004821601435414088,0.0019286417313495168,0.005978785317039916,0.004435873474872145,0.003471553573517288,0.008486017060562545,0.002507233672162431,0.00038572988918174556,0.005014465415685059,0.0027000976524334023,0.005978785317039916,0.0013500497905366026,0.005978785317039916,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_2939_2,0.022753563257839175,0.011569609383982113,0.019475507812053486,0.011569609383982113,0.011569609383982113,0.005013498492410731,0.010412648638410692,0.010605475429339263,0.015811798784410653,0.009448514683767843,0.006363286028910722,0.010026995056553552,0.009062861101910702,0.010026995056553552,0.008870034310982133,0.006941766401696432,0.011762436174910683,0.006556112819839291,0.004820671701482161,0.008870034310982133,0.007713073565410712,0.010026995056553552,0.013305050502339244,0.012533743338624963,0.007327419983553572,0.006363286028910722,0.008098727147267852,0.010605475429339263,0.011569609383982113,0.010412648638410692,0.009641341474696412,0.014847664829767805,0.007713073565410712,0.006941766401696432,0.0052063252833393,0.005013498492410731,0.004627844910553591,0.008484380729124993,0.0053991520742678704,0.00231392341941075,0.004820671701482161,0.010412648638410692,0.0026995770012678898,0.0034708841649821703,0.007134593192625002,0.007520246774482142,0.010605475429339263,0.004820671701482161,0.00366371095591074,0.006170459237982152,0.005591978865196441,0.006941766401696432,0.00308523058312503,0.008870034310982133,0.00308523058312503,0.0067489396107678614,0.011376782593053542,0.0032780573740536,0.013112223711410674,0.00385653774683931,0.00404936453776788,0.0034708841649821703,0.007520246774482142,0.012533743338624963,0.004435018119625021,0.00289240379219646,0.0021210966284821798,0.007327419983553572,0.005591978865196441,0.010219821847482123,0.00231392341941075,0.0034708841649821703,0.008870034310982133,0.011376782593053542,0.018125720275553495,0.010412648638410692,0.009062861101910702,0.010605475429339263,0.016197452366267795,0.010412648638410692,0.011376782593053542,0.006170459237982152,0.007327419983553572,0.005977632447053581,0.007905900356339281,0.009062861101910702,0.0032780573740536,0.006170459237982152,0.0032780573740536,0.005784805656125011,0.007520246774482142,0.009641341474696412,0.007713073565410712,0.011569609383982113,0.009255687892839273,0.004627844910553591,0.008870034310982133,0.00366371095591074,0.010991129011196404,0.004627844910553591,0.013112223711410674,0.008291553938196422,0.011376782593053542,0.00385653774683931,0.0042421913286964505,0.0067489396107678614,0.006170459237982152,0.00366371095591074,0.004435018119625021,0.00308523058312503,0.010991129011196404,0.0042421913286964505,0.004627844910553591,0.0042421913286964505,0.00385653774683931,0.008291553938196422,0.006170459237982152,0.0015426162556964695,0.0034708841649821703,0.0021210966284821798,0.00250675021033932,0.006941766401696432,0.007520246774482142,0.004627844910553591,0.0011569626738393295,0.007327419983553572,0.0052063252833393,0.00250675021033932,0.007520246774482142,0.004435018119625021,0.00019282871919647934,0.005591978865196441,0.00366371095591074,0.005784805656125011,0.0011569626738393295,0.006556112819839291,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_4157_1,0.02232001875032199,0.01697578966140392,0.016347056827413557,0.009745362070514766,0.02389185083529789,0.006287331483567781,0.009745362070514766,0.011002827738495488,0.016661423244408738,0.009116629236524405,0.011945926989481031,0.007544797151548503,0.011945926989481031,0.008487896402534044,0.006287331483567781,0.0059729650665726,0.021691285916331626,0.009745362070514766,0.008487896402534044,0.012889026240466572,0.0172901560783991,0.013203392657461753,0.009745362070514766,0.010374094904505127,0.013517759074456933,0.007859163568543683,0.0059729650665726,0.010059728487509948,0.013203392657461753,0.005344232232582239,0.009745362070514766,0.014775224742437655,0.006916064317558142,0.0056585986495774196,0.010374094904505127,0.0044011329815966975,0.004715499398591878,0.007859163568543683,0.0056585986495774196,0.003143667313615975,0.006601697900562961,0.009116629236524405,0.003772400147606336,0.002514934479625614,0.004715499398591878,0.010688461321500309,0.006916064317558142,0.006916064317558142,0.006601697900562961,0.006287331483567781,0.0059729650665726,0.006601697900562961,0.0015718352286400725,0.003772400147606336,0.0022005680626304334,0.008173529985538863,0.0050298658155870585,0.002514934479625614,0.01697578966140392,0.012574659823471392,0.007544797151548503,0.009116629236524405,0.009430995653519585,0.011002827738495488,0.008487896402534044,0.001257468811644892,0.006601697900562961,0.013517759074456933,0.002514934479625614,0.007859163568543683,0.008487896402534044,0.007230430734553322,0.008487896402534044,0.011002827738495488,0.015403957576428016,0.008487896402534044,0.010374094904505127,0.009116629236524405,0.011002827738495488,0.006601697900562961,0.010059728487509948,0.005344232232582239,0.004715499398591878,0.007230430734553322,0.005344232232582239,0.011002827738495488,0.004715499398591878,0.003143667313615975,0.003143667313615975,0.003772400147606336,0.006601697900562961,0.0056585986495774196,0.006601697900562961,0.009430995653519585,0.0059729650665726,0.001257468811644892,0.0056585986495774196,0.001257468811644892,0.008173529985538863,0.004086766564601517,0.008487896402534044,0.008802262819529224,0.010374094904505127,0.003143667313615975,0.0056585986495774196,0.0034580337306111555,0.003772400147606336,0.003143667313615975,0.007230430734553322,0.0028293008966207944,0.006601697900562961,0.003143667313615975,0.002514934479625614,0.001886201645635253,0.004715499398591878,0.006601697900562961,0.0044011329815966975,0.0028293008966207944,0.0034580337306111555,0.003143667313615975,0.001886201645635253,0.008173529985538863,0.006287331483567781,0.005344232232582239,0.0009431023946497116,0.0050298658155870585,0.007859163568543683,0.004086766564601517,0.0044011329815966975,0.003143667313615975,3.1436641699518056e-09,0.0056585986495774196,0.0022005680626304334,0.0022005680626304334,0.0006287359776545311,0.0028293008966207944,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_4157_2,0.023263118001307537,0.018233255329384645,0.010059728487509951,0.014146491908447299,0.016032690410418382,0.007859163568543685,0.013832125491452118,0.011945926989481034,0.010374094904505131,0.009116629236524407,0.005658598649577421,0.009116629236524407,0.011631560572485853,0.010059728487509951,0.008802262819529227,0.005972965066572602,0.012889026240466577,0.008487896402534046,0.006287331483567782,0.008173529985538866,0.013832125491452118,0.013517759074456938,0.011945926989481034,0.009116629236524407,0.007230430734553324,0.008173529985538866,0.008173529985538866,0.010688461321500312,0.011631560572485853,0.009116629236524407,0.011317194155490673,0.011945926989481034,0.005029865815587059,0.0037724001476063373,0.005972965066572602,0.004715499398591879,0.006601697900562963,0.00534423223258224,0.004715499398591879,0.0018862016456352535,0.003143667313615976,0.007859163568543685,0.003143667313615976,0.005029865815587059,0.00534423223258224,0.012574659823471395,0.006916064317558143,0.0037724001476063373,0.0037724001476063373,0.007230430734553324,0.007230430734553324,0.0075447971515485044,0.004086766564601518,0.010059728487509951,0.004401132981596698,0.004715499398591879,0.009430995653519588,0.004401132981596698,0.013832125491452118,0.006601697900562963,0.004715499398591879,0.0034580337306111568,0.007230430734553324,0.014146491908447299,0.007859163568543685,0.0012574688116448922,0.004401132981596698,0.007859163568543685,0.010374094904505131,0.007230430734553324,0.00534423223258224,0.0037724001476063373,0.011631560572485853,0.015403957576428021,0.013203392657461756,0.012889026240466577,0.008802262819529227,0.0075447971515485044,0.014460858325442479,0.011002827738495492,0.010059728487509951,0.004715499398591879,0.008173529985538866,0.0075447971515485044,0.0034580337306111568,0.008802262819529227,0.005029865815587059,0.0075447971515485044,0.004401132981596698,0.007859163568543685,0.007230430734553324,0.008487896402534046,0.0075447971515485044,0.008802262819529227,0.00534423223258224,0.0037724001476063373,0.007859163568543685,0.0037724001476063373,0.011631560572485853,0.006287331483567782,0.011945926989481034,0.010374094904505131,0.008487896402534046,0.004086766564601518,0.0037724001476063373,0.0034580337306111568,0.005029865815587059,0.004401132981596698,0.00534423223258224,0.003143667313615976,0.007230430734553324,0.004401132981596698,0.008173529985538866,0.0037724001476063373,0.0034580337306111568,0.007230430734553324,0.005658598649577421,0.001571835228640073,0.0018862016456352535,0.0022005680626304342,0.001571835228640073,0.007859163568543685,0.0075447971515485044,0.005029865815587059,0.001571835228640073,0.00534423223258224,0.005658598649577421,0.001571835228640073,0.004401132981596698,0.005972965066572602,0.0009431023946497118,0.004715499398591879,0.0028293008966207953,0.005658598649577421,0.0006287359776545312,0.004401132981596698,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1695_1,0.01966291664562727,0.022471904336575782,0.017134827723773612,0.010674156034592035,0.023033701874765486,0.007584269574548671,0.014044941263730248,0.00983145972730748,0.01966291664562727,0.011797751110971439,0.00955056095821263,0.010393257265497183,0.011235953572781737,0.00983145972730748,0.00477528188360016,0.0058988769599795645,0.02219100556748093,0.011235953572781737,0.016011232647394204,0.010112358496402333,0.01938201787653242,0.010674156034592035,0.00955056095821263,0.01685392895467876,0.008707864650928076,0.008707864650928076,0.007584269574548671,0.014887637571014802,0.016292131416489056,0.005056180652695011,0.00477528188360016,0.01994381541472212,0.00955056095821263,0.006741573267264118,0.00955056095821263,0.004213484345410458,0.0058988769599795645,0.0056179781908847135,0.00730337080545382,0.00477528188360016,0.00477528188360016,0.006741573267264118,0.0036516868072207554,0.0016853954235567976,0.005056180652695011,0.011516852341876589,0.0058988769599795645,0.006179775729074416,0.00730337080545382,0.005337079421789862,0.005056180652695011,0.0058988769599795645,0.0022471929617465,0.003932585576315607,0.001966294192651649,0.007022472036358969,0.0011235978853670954,0.002808990499936202,0.017977524031058165,0.014044941263730248,0.008988763420022928,0.009269662189117778,0.011516852341876589,0.017696625261963313,0.014887637571014802,0.0056179781908847135,0.004494383114505309,0.010112358496402333,0.004213484345410458,0.007584269574548671,0.011235953572781737,0.008146067112738374,0.007584269574548671,0.013483143725540546,0.018820220338342717,0.013764042494635398,0.006460674498169267,0.007584269574548671,0.012921346187350843,0.004494383114505309,0.008146067112738374,0.0058988769599795645,0.0058988769599795645,0.003932585576315607,0.007022472036358969,0.00730337080545382,0.002808990499936202,0.004213484345410458,0.0036516868072207554,0.0033707880381259043,0.005056180652695011,0.0058988769599795645,0.0033707880381259043,0.007584269574548671,0.010674156034592035,0.0022471929617465,0.001966294192651649,0.002528091730841351,0.002808990499936202,0.003932585576315607,0.010112358496402333,0.007022472036358969,0.010674156034592035,0.0014044966544619465,0.0036516868072207554,0.0030898892690310533,0.0036516868072207554,0.0011235978853670954,0.007022472036358969,0.0033707880381259043,0.005056180652695011,0.0033707880381259043,0.002528091730841351,0.0022471929617465,0.002808990499936202,0.003932585576315607,0.0036516868072207554,0.001966294192651649,0.0022471929617465,0.0014044966544619465,0.0005618003471773933,0.00477528188360016,0.002808990499936202,0.0008426991162722444,0.0005618003471773933,0.0014044966544619465,0.010112358496402333,0.002808990499936202,0.0036516868072207554,0.0036516868072207554,0.0005618003471773933,0.002808990499936202,0.0030898892690310533,0.0014044966544619465,2.8089876909485116e-09,2.8089876909485116e-09,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1695_2,0.015445096600580856,0.017691655697654598,0.01628755626198351,0.012356077842104459,0.013760177277775548,0.007582139760822754,0.013760177277775548,0.007020499986554318,0.013479357390641331,0.01207525795497024,0.010671158519299152,0.00954787897076228,0.011794438067836022,0.008424599422225407,0.007301319873688536,0.006178040325151664,0.016849196036251946,0.009828698857896497,0.01207525795497024,0.011794438067836022,0.010109518745030716,0.011232798293567587,0.010671158519299152,0.01207525795497024,0.010109518745030716,0.010671158519299152,0.00814377953509119,0.01207525795497024,0.009267059083628062,0.003931481228077922,0.0067396800994201,0.018253295471923035,0.0067396800994201,0.006178040325151664,0.009267059083628062,0.008705419309359625,0.004212301115212139,0.007020499986554318,0.006178040325151664,0.006458860212285883,0.004493121002346358,0.010109518745030716,0.002527381792406832,0.004493121002346358,0.005335580663749011,0.01207525795497024,0.005335580663749011,0.003369841453809486,0.0056164005508832285,0.006458860212285883,0.006458860212285883,0.0067396800994201,0.0019657420181383965,0.004773940889480575,0.005335580663749011,0.007301319873688536,0.003931481228077922,0.002527381792406832,0.010671158519299152,0.007301319873688536,0.006178040325151664,0.008705419309359625,0.013198537503507113,0.01600673637484929,0.009267059083628062,0.003089021566675268,0.0050547607766147935,0.008424599422225407,0.005335580663749011,0.005897220438017447,0.00280820167954105,0.004212301115212139,0.007582139760822754,0.016849196036251946,0.01881493524619147,0.011513618180701806,0.010390338632164934,0.013760177277775548,0.01488345682631242,0.003931481228077922,0.010109518745030716,0.008705419309359625,0.003089021566675268,0.004493121002346358,0.006178040325151664,0.008424599422225407,0.004773940889480575,0.008424599422225407,0.005897220438017447,0.0067396800994201,0.010109518745030716,0.00814377953509119,0.007020499986554318,0.008424599422225407,0.008986239196493844,0.000842462469601525,0.004212301115212139,0.00280820167954105,0.003369841453809486,0.007862959647956972,0.010671158519299152,0.007020499986554318,0.007862959647956972,0.0005616425824673071,0.004493121002346358,0.0056164005508832285,0.003089021566675268,0.003089021566675268,0.006178040325151664,0.0016849221310041786,0.00814377953509119,0.006178040325151664,0.006458860212285883,0.0036506613409437037,0.0036506613409437037,0.006178040325151664,0.004773940889480575,0.002527381792406832,0.003931481228077922,0.003369841453809486,2.808198871342179e-09,0.010390338632164934,0.004773940889480575,0.0036506613409437037,0.0016849221310041786,0.0019657420181383965,0.011513618180701806,0.003089021566675268,0.005897220438017447,0.0050547607766147935,0.00028082269533308925,0.0016849221310041786,0.003931481228077922,0.003369841453809486,0.00028082269533308925,2.808198871342179e-09,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_7043_1,0.019105939008935913,0.01390079553551246,0.0183710952244526,0.01310471476898887,0.014819350266116598,0.005143907103753,0.0117575011641028,0.009246784900451487,0.017085118601606806,0.011512553235941697,0.011267605307780593,0.010961420397579214,0.013043477786948596,0.011573790217981973,0.00679730561884045,0.0070422535470015535,0.014268217427754115,0.007287201475162658,0.009859154720854246,0.009675443774733419,0.011267605307780593,0.011696264182062524,0.009246784900451487,0.010593998505337559,0.007470912421283485,0.008511941115968176,0.008205756205766796,0.010593998505337559,0.010593998505337559,0.004960196157632171,0.005511328995994655,0.016656459727324876,0.008389467151887623,0.006919779582921001,0.00875688904412928,0.004164115391108584,0.0046540112474307916,0.009491732828612591,0.007470912421283485,0.003980404444987757,0.005695039942115483,0.010961420397579214,0.0034292716066252732,0.004347826337229412,0.00679730561884045,0.0132884257151097,0.009491732828612591,0.006674831654759898,0.005021433139672448,0.00649112070863907,0.006123698816397414,0.00740967543924321,0.0022657689478600305,0.00453153728335024,0.004409063319269688,0.00679730561884045,0.004409063319269688,0.003551745570705825,0.013839558553472183,0.008573178098008453,0.006919779582921001,0.0062461727804779665,0.009001836972290383,0.012063686074304181,0.00710349052904183,0.00483772219355162,0.004776485211511344,0.009675443774733419,0.005695039942115483,0.005756276924155759,0.005082670121712723,0.006062461834357139,0.01010410264901535,0.01524800914039853,0.016289037835083217,0.013533373643270803,0.009308021882491763,0.012002449092263905,0.013349662697149975,0.005756276924155759,0.010838946433498663,0.00710349052904183,0.004898959175591896,0.0063686467445585185,0.00783833431352514,0.007777097331484865,0.004592774265390516,0.006858542600880726,0.006429883726598794,0.004898959175591896,0.007225964493122381,0.007470912421283485,0.004347826337229412,0.009920391702894523,0.0084507041339279,0.0020820580017392024,0.003735456516826653,0.0030618497143836175,0.003612982552746101,0.004164115391108584,0.012308634002465284,0.00875688904412928,0.009736680756773695,0.00030618552257120007,0.004960196157632171,0.00483772219355162,0.003919167462947481,0.00287813876826279,0.005572565978034931,0.0022657689478600305,0.009675443774733419,0.005082670121712723,0.0054500920139543794,0.004347826337229412,0.0031230866964238936,0.005572565978034931,0.006552357690679346,0.0016533991274572707,0.002388242911940582,0.002755664804182238,0.00036742250461147604,0.010287813595136178,0.008389467151887623,0.003306797642544721,0.0009185553429739595,0.00257195385806141,0.011512553235941697,0.0021432949837794785,0.005572565978034931,0.004470300301309964,0.0001224745764503723,0.0031230866964238936,0.003306797642544721,0.001592162145416995,0.00030618552257120007,0.00030618552257120007,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
